"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H4","TUR","27","Turkey","SAU","Saudi Arabia",2022,"Import",5,366712.389
"H4","TUR","27","Turkey","SAU","Saudi Arabia",2023,"Export",6,31569.418
"H4","TUR","27","Turkey","SAU","Saudi Arabia",2023,"Import",5,133517.037
"H4","TUR","27","Turkey","SAU","Saudi Arabia",2024,"Export",6,53019.208
"H4","TUR","27","Turkey","SAU","Saudi Arabia",2024,"Import",5,247843.799
"H4","TUR","27","Turkey","SAU","Saudi Arabia",2025,"Export",6,21985.529
"H4","TUR","27","Turkey","SAU","Saudi Arabia",2025,"Import",5,739682.226
"H4","TUR","27","Turkey","USA","United States",2020,"Export",6,141260.808
"H4","TUR","27","Turkey","USA","United States",2020,"Import",5,1007407.056
"H4","TUR","27","Turkey","USA","United States",2021,"Export",6,274082.538
"H4","TUR","27","Turkey","USA","United States",2021,"Import",5,1327614.141
"H4","TUR","27","Turkey","USA","United States",2022,"Export",6,606858.062
"H4","TUR","27","Turkey","USA","United States",2022,"Import",5,2081491.776
"H4","TUR","27","Turkey","USA","United States",2023,"Export",6,301523.866
"H4","TUR","27","Turkey","USA","United States",2023,"Import",5,1300939.24
"H4","TUR","27","Turkey","USA","United States",2024,"Export",6,888572.494
"H4","TUR","27","Turkey","USA","United States",2024,"Import",5,1599469.986
"H4","TUR","27","Turkey","USA","United States",2025,"Export",6,568396.215
"H4","TUR","27","Turkey","USA","United States",2025,"Import",5,1093325.133
"H4","TUR","8542","Turkey","ARE","United Arab Emirates",2020,"Export",6,113.554
"H4","TUR","8542","Turkey","ARE","United Arab Emirates",2020,"Import",5,18.129
"H4","TUR","8542","Turkey","ARE","United Arab Emirates",2021,"Export",6,80.231
"H4","TUR","8542","Turkey","ARE","United Arab Emirates",2021,"Import",5,19.238
"H4","TUR","8542","Turkey","ARE","United Arab Emirates",2022,"Export",6,452.778
"H4","TUR","8542","Turkey","ARE","United Arab Emirates",2022,"Import",5,1.82
"H4","TUR","8542","Turkey","ARE","United Arab Emirates",2023,"Export",6,401.492
"H4","TUR","8542","Turkey","ARE","United Arab Emirates",2023,"Import",5,0.14
"H4","TUR","8542","Turkey","ARE","United Arab Emirates",2024,"Export",6,1465.906
"H4","TUR","8542","Turkey","ARE","United Arab Emirates",2024,"Import",5,0.343
"H4","TUR","8542","Turkey","ARE","United Arab Emirates",2025,"Export",6,486.085
"H4","TUR","8542","Turkey","ARE","United Arab Emirates",2025,"Import",5,4.82
"H4","TUR","8542","Turkey","AUS","Australia",2020,"Export",6,2.398
"H4","TUR","8542","Turkey","AUS","Australia",2020,"Import",5,10.498
"H4","TUR","8542","Turkey","AUS","Australia",2021,"Export",6,26.293
"H4","TUR","8542","Turkey","AUS","Australia",2021,"Import",5,50.069
"H4","TUR","8542","Turkey","AUS","Australia",2022,"Export",6,17.43
"H4","TUR","8542","Turkey","AUS","Australia",2022,"Import",5,110.784
"H4","TUR","8542","Turkey","AUS","Australia",2023,"Export",6,13.522
"H4","TUR","8542","Turkey","AUS","Australia",2023,"Import",5,91.72
"H4","TUR","8542","Turkey","AUS","Australia",2024,"Export",6,24.687
"H4","TUR","8542","Turkey","AUS","Australia",2024,"Import",5,99.5
"H4","TUR","8542","Turkey","AUS","Australia",2025,"Export",6,26.424
"H4","TUR","8542","Turkey","AUS","Australia",2025,"Import",5,14.555
"H4","TUR","8542","Turkey","CHN","China",2020,"Export",6,62.689
"H4","TUR","8542","Turkey","CHN","China",2020,"Import",5,115125.76
"H4","TUR","8542","Turkey","CHN","China",2021,"Export",6,343.168
"H4","TUR","8542","Turkey","CHN","China",2021,"Import",5,216540.362
"H4","TUR","8542","Turkey","CHN","China",2022,"Export",6,1582.449
"H4","TUR","8542","Turkey","CHN","China",2022,"Import",5,261654.58
"H4","TUR","8542","Turkey","CHN","China",2023,"Export",6,1977.645
"H4","TUR","8542","Turkey","CHN","China",2023,"Import",5,290738.458
"H4","TUR","8542","Turkey","CHN","China",2024,"Export",6,1692.581
"H4","TUR","8542","Turkey","CHN","China",2024,"Import",5,245131.955
"H4","TUR","8542","Turkey","CHN","China",2025,"Export",6,2640.153
"H4","TUR","8542","Turkey","CHN","China",2025,"Import",5,283152.443
"H4","TUR","8542","Turkey","DEU","Germany",2020,"Export",6,3161.763
"H4","TUR","8542","Turkey","DEU","Germany",2020,"Import",5,7138.023
"H4","TUR","8542","Turkey","DEU","Germany",2021,"Export",6,4514.95
"H4","TUR","8542","Turkey","DEU","Germany",2021,"Import",5,8433.602
"H4","TUR","8542","Turkey","DEU","Germany",2022,"Export",6,2844.855
"H4","TUR","8542","Turkey","DEU","Germany",2022,"Import",5,10551.132
"H4","TUR","8542","Turkey","DEU","Germany",2023,"Export",6,2648.973
"H4","TUR","8542","Turkey","DEU","Germany",2023,"Import",5,20543.983
"H4","TUR","8542","Turkey","DEU","Germany",2024,"Export",6,1003.221
"H4","TUR","8542","Turkey","DEU","Germany",2024,"Import",5,16040.804
"H4","TUR","8542","Turkey","DEU","Germany",2025,"Export",6,2148.036
"H4","TUR","8542","Turkey","DEU","Germany",2025,"Import",5,13478.434
"H4","TUR","8542","Turkey","IND","India",2020,"Export",6,56.574
"H4","TUR","8542","Turkey","IND","India",2020,"Import",5,2121.053
"H4","TUR","8542","Turkey","IND","India",2021,"Export",6,208.745
"H4","TUR","8542","Turkey","IND","India",2021,"Import",5,658.665
"H4","TUR","8542","Turkey","IND","India",2022,"Export",6,807.112
"H4","TUR","8542","Turkey","IND","India",2022,"Import",5,394.492
"H4","TUR","8542","Turkey","IND","India",2023,"Export",6,1735.41
"H4","TUR","8542","Turkey","IND","India",2023,"Import",5,1047.152
"H4","TUR","8542","Turkey","IND","India",2024,"Export",6,772.623
"H4","TUR","8542","Turkey","IND","India",2024,"Import",5,965.145
"H4","TUR","8542","Turkey","IND","India",2025,"Export",6,900.298
"H4","TUR","8542","Turkey","IND","India",2025,"Import",5,352.658
"H4","TUR","8542","Turkey","IRN","Iran, Islamic Rep.",2020,"Export",6,242.521
"H4","TUR","8542","Turkey","IRN","Iran, Islamic Rep.",2020,"Import",5,379.468
"H4","TUR","8542","Turkey","IRN","Iran, Islamic Rep.",2021,"Export",6,110.524
"H4","TUR","8542","Turkey","IRN","Iran, Islamic Rep.",2021,"Import",5,3.635
"H4","TUR","8542","Turkey","IRN","Iran, Islamic Rep.",2022,"Export",6,713.742
"H4","TUR","8542","Turkey","IRN","Iran, Islamic Rep.",2023,"Export",6,648.096
"H4","TUR","8542","Turkey","IRN","Iran, Islamic Rep.",2024,"Export",6,250.703
"H4","TUR","8542","Turkey","IRN","Iran, Islamic Rep.",2025,"Export",6,130.342
"H4","TUR","8542","Turkey","IRN","Iran, Islamic Rep.",2025,"Import",5,6.788
"H4","TUR","8542","Turkey","ISR","Israel",2020,"Export",6,21.685
"H4","TUR","8542","Turkey","ISR","Israel",2020,"Import",5,262.938
"H4","TUR","8542","Turkey","ISR","Israel",2021,"Export",6,50.893
"H4","TUR","8542","Turkey","ISR","Israel",2021,"Import",5,122.169
"H4","TUR","8542","Turkey","ISR","Israel",2022,"Export",6,139.546
"H4","TUR","8542","Turkey","ISR","Israel",2022,"Import",5,143.953
"H4","TUR","8542","Turkey","ISR","Israel",2023,"Export",6,107.834
"H4","TUR","8542","Turkey","ISR","Israel",2023,"Import",5,122.259
"H4","TUR","8542","Turkey","ISR","Israel",2024,"Export",6,10.924
"H4","TUR","8542","Turkey","ISR","Israel",2024,"Import",5,67.79
"H4","TUR","8542","Turkey","JPN","Japan",2020,"Export",6,96.337
"H4","TUR","8542","Turkey","JPN","Japan",2020,"Import",5,10574.571
"H4","TUR","8542","Turkey","JPN","Japan",2021,"Export",6,415.088
"H4","TUR","8542","Turkey","JPN","Japan",2021,"Import",5,13940.919
"H4","TUR","8542","Turkey","JPN","Japan",2022,"Export",6,906.814
"H4","TUR","8542","Turkey","JPN","Japan",2022,"Import",5,20223.297
"H4","TUR","8542","Turkey","JPN","Japan",2023,"Export",6,3878.503
"H4","TUR","8542","Turkey","JPN","Japan",2023,"Import",5,17148.206
"H4","TUR","8542","Turkey","JPN","Japan",2024,"Export",6,6510.695
"H4","TUR","8542","Turkey","JPN","Japan",2024,"Import",5,10460.109
"H4","TUR","8542","Turkey","JPN","Japan",2025,"Export",6,6295.474
"H4","TUR","8542","Turkey","JPN","Japan",2025,"Import",5,10535.395
"H4","TUR","8542","Turkey","KOR","Korea, Rep.",2020,"Export",6,178.255
"H4","TUR","8542","Turkey","KOR","Korea, Rep.",2020,"Import",5,14687.349
"H4","TUR","8542","Turkey","KOR","Korea, Rep.",2021,"Export",6,60.608
"H4","TUR","8542","Turkey","KOR","Korea, Rep.",2021,"Import",5,46491.029
"H4","TUR","8542","Turkey","KOR","Korea, Rep.",2022,"Export",6,88.141
"H4","TUR","8542","Turkey","KOR","Korea, Rep.",2022,"Import",5,45790.324
"H4","TUR","8542","Turkey","KOR","Korea, Rep.",2023,"Export",6,389.002
"H4","TUR","8542","Turkey","KOR","Korea, Rep.",2023,"Import",5,119907.546
"H4","TUR","8542","Turkey","KOR","Korea, Rep.",2024,"Export",6,1052.885
"H4","TUR","8542","Turkey","KOR","Korea, Rep.",2024,"Import",5,122946.689
"H4","TUR","8542","Turkey","KOR","Korea, Rep.",2025,"Export",6,1666.208
"H4","TUR","8542","Turkey","KOR","Korea, Rep.",2025,"Import",5,105892.411
"H4","TUR","8542","Turkey","NLD","Netherlands",2020,"Export",6,2665.704
"H4","TUR","8542","Turkey","NLD","Netherlands",2020,"Import",5,512.381
"H4","TUR","8542","Turkey","NLD","Netherlands",2021,"Export",6,4072.13
"H4","TUR","8542","Turkey","NLD","Netherlands",2021,"Import",5,445.26
"H4","TUR","8542","Turkey","NLD","Netherlands",2022,"Export",6,2958.29
"H4","TUR","8542","Turkey","NLD","Netherlands",2022,"Import",5,168.45
"H4","TUR","8542","Turkey","NLD","Netherlands",2023,"Export",6,3722.874
"H4","TUR","8542","Turkey","NLD","Netherlands",2023,"Import",5,361.779
"H4","TUR","8542","Turkey","NLD","Netherlands",2024,"Export",6,4507.135
"H4","TUR","8542","Turkey","NLD","Netherlands",2024,"Import",5,353.926
"H4","TUR","8542","Turkey","NLD","Netherlands",2025,"Export",6,4549.432
"H4","TUR","8542","Turkey","NLD","Netherlands",2025,"Import",5,616.349
"H4","TUR","8542","Turkey","OAS","Other Asia, nes",2020,"Export",6,4.949
"H4","TUR","8542","Turkey","OAS","Other Asia, nes",2020,"Import",5,174010.059
"H4","TUR","8542","Turkey","OAS","Other Asia, nes",2021,"Export",6,107.256
"H4","TUR","8542","Turkey","OAS","Other Asia, nes",2021,"Import",5,230406.241
"H4","TUR","8542","Turkey","OAS","Other Asia, nes",2022,"Export",6,81.223
"H4","TUR","8542","Turkey","OAS","Other Asia, nes",2022,"Import",5,254700.45
"H4","TUR","8542","Turkey","OAS","Other Asia, nes",2023,"Export",6,467.75
"H4","TUR","8542","Turkey","OAS","Other Asia, nes",2023,"Import",5,279846.127
"H4","TUR","8542","Turkey","OAS","Other Asia, nes",2024,"Export",6,136.459
"H4","TUR","8542","Turkey","OAS","Other Asia, nes",2024,"Import",5,191510.204
"H4","TUR","8542","Turkey","OAS","Other Asia, nes",2025,"Export",6,41.568
"H4","TUR","8542","Turkey","OAS","Other Asia, nes",2025,"Import",5,211163.077
"H4","TUR","8542","Turkey","QAT","Qatar",2020,"Export",6,34.972
"H4","TUR","8542","Turkey","QAT","Qatar",2020,"Import",5,0.25
"H4","TUR","8542","Turkey","QAT","Qatar",2021,"Export",6,74.034
"H4","TUR","8542","Turkey","QAT","Qatar",2021,"Import",5,0.17
"H4","TUR","8542","Turkey","QAT","Qatar",2022,"Export",6,31.153
"H4","TUR","8542","Turkey","QAT","Qatar",2022,"Import",5,1.546
"H4","TUR","8542","Turkey","QAT","Qatar",2023,"Export",6,36.771
"H4","TUR","8542","Turkey","QAT","Qatar",2024,"Export",6,41.1
"H4","TUR","8542","Turkey","QAT","Qatar",2025,"Export",6,66.94
"H4","TUR","8542","Turkey","RUS","Russian Federation",2020,"Export",6,51.871
"H4","TUR","8542","Turkey","RUS","Russian Federation",2020,"Import",5,3.591
"H4","TUR","8542","Turkey","RUS","Russian Federation",2021,"Export",6,57.319
"H4","TUR","8542","Turkey","RUS","Russian Federation",2021,"Import",5,1.507
"H4","TUR","8542","Turkey","RUS","Russian Federation",2022,"Export",6,2808.799
"H4","TUR","8542","Turkey","RUS","Russian Federation",2022,"Import",5,39.351
"H4","TUR","8542","Turkey","RUS","Russian Federation",2023,"Export",6,3774.715
"H4","TUR","8542","Turkey","RUS","Russian Federation",2023,"Import",5,316.28
"H4","TUR","8542","Turkey","RUS","Russian Federation",2024,"Export",6,4752.798
"H4","TUR","8542","Turkey","RUS","Russian Federation",2024,"Import",5,128.114
"H4","TUR","8542","Turkey","RUS","Russian Federation",2025,"Export",6,3487.929
"H4","TUR","8542","Turkey","RUS","Russian Federation",2025,"Import",5,24.9
"H4","TUR","8542","Turkey","SAU","Saudi Arabia",2020,"Export",6,506.753
"H4","TUR","8542","Turkey","SAU","Saudi Arabia",2020,"Import",5,0.416
"H4","TUR","8542","Turkey","SAU","Saudi Arabia",2021,"Export",6,1.738
"H4","TUR","8542","Turkey","SAU","Saudi Arabia",2021,"Import",5,7.699
"H4","TUR","8542","Turkey","SAU","Saudi Arabia",2022,"Export",6,124.458
"H4","TUR","8542","Turkey","SAU","Saudi Arabia",2023,"Export",6,429.354
"H4","TUR","8542","Turkey","SAU","Saudi Arabia",2024,"Export",6,2504.26
"H4","TUR","8542","Turkey","SAU","Saudi Arabia",2024,"Import",5,0.002
"H4","TUR","8542","Turkey","SAU","Saudi Arabia",2025,"Export",6,608.81
"H4","TUR","8542","Turkey","USA","United States",2020,"Export",6,146.075
"H4","TUR","8542","Turkey","USA","United States",2020,"Import",5,39123.988
"H4","TUR","8542","Turkey","USA","United States",2021,"Export",6,1364.49
"H4","TUR","8542","Turkey","USA","United States",2021,"Import",5,21839.067
"H4","TUR","8542","Turkey","USA","United States",2022,"Export",6,3360.004
"H4","TUR","8542","Turkey","USA","United States",2022,"Import",5,29834.374
"H4","TUR","8542","Turkey","USA","United States",2023,"Export",6,977.102
"H4","TUR","8542","Turkey","USA","United States",2023,"Import",5,27385.469
"H4","TUR","8542","Turkey","USA","United States",2024,"Export",6,1249.029
"H4","TUR","8542","Turkey","USA","United States",2024,"Import",5,23265.005
"H4","TUR","8542","Turkey","USA","United States",2025,"Export",6,1695.077
"H4","TUR","8542","Turkey","USA","United States",2025,"Import",5,31164.387
"H4","USA","26","United States","ARE","United Arab Emirates",2020,"Export",6,2484.79
"H4","USA","26","United States","ARE","United Arab Emirates",2021,"Export",6,3938.345
"H4","USA","26","United States","ARE","United Arab Emirates",2021,"Import",5,3493.747
"H4","USA","26","United States","ARE","United Arab Emirates",2022,"Export",6,6230.138
"H4","USA","26","United States","ARE","United Arab Emirates",2022,"Import",5,7656.353
"H4","USA","26","United States","ARE","United Arab Emirates",2023,"Export",6,5059.119
"H4","USA","26","United States","ARE","United Arab Emirates",2023,"Import",5,625.956
"H4","USA","26","United States","ARE","United Arab Emirates",2024,"Export",6,4810.984
"H4","USA","26","United States","ARE","United Arab Emirates",2024,"Import",5,859.631
"H4","USA","26","United States","ARE","United Arab Emirates",2025,"Export",6,4049.46
"H4","USA","26","United States","ARE","United Arab Emirates",2025,"Import",5,173.982
"H4","USA","26","United States","AUS","Australia",2020,"Export",6,113771.372
"H4","USA","26","United States","AUS","Australia",2020,"Import",5,112257.559
"H4","USA","26","United States","AUS","Australia",2021,"Export",6,155975.125
"H4","USA","26","United States","AUS","Australia",2021,"Import",5,206736.882
"H4","USA","26","United States","AUS","Australia",2022,"Export",6,40858.056
"H4","USA","26","United States","AUS","Australia",2022,"Import",5,279040.294
"H4","USA","26","United States","AUS","Australia",2023,"Export",6,96108.395
"H4","USA","26","United States","AUS","Australia",2023,"Import",5,324055.425
"H4","USA","26","United States","AUS","Australia",2024,"Export",6,134181.268
"H4","USA","26","United States","AUS","Australia",2024,"Import",5,585533.299
"H4","USA","26","United States","AUS","Australia",2025,"Export",6,140982.676
"H4","USA","26","United States","AUS","Australia",2025,"Import",5,764992.315
"H4","USA","26","United States","CHN","China",2020,"Export",6,641036.65
"H4","USA","26","United States","CHN","China",2020,"Import",5,52382.323
"H4","USA","26","United States","CHN","China",2021,"Export",6,1245971.806
"H4","USA","26","United States","CHN","China",2021,"Import",5,87218.427
"H4","USA","26","United States","CHN","China",2022,"Export",6,1168778.165
"H4","USA","26","United States","CHN","China",2022,"Import",5,90968.82
"H4","USA","26","United States","CHN","China",2023,"Export",6,1010900.061
"H4","USA","26","United States","CHN","China",2023,"Import",5,79663.014
"H4","USA","26","United States","CHN","China",2024,"Export",6,1291975.428
"H4","USA","26","United States","CHN","China",2024,"Import",5,100915.045
"H4","USA","26","United States","CHN","China",2025,"Export",6,368241.467
"H4","USA","26","United States","CHN","China",2025,"Import",5,68747.79
"H4","USA","26","United States","DEU","Germany",2020,"Export",6,89399.468
"H4","USA","26","United States","DEU","Germany",2020,"Import",5,22839.383
"H4","USA","26","United States","DEU","Germany",2021,"Export",6,181092.602
"H4","USA","26","United States","DEU","Germany",2021,"Import",5,4089.099
"H4","USA","26","United States","DEU","Germany",2022,"Export",6,98409.579
"H4","USA","26","United States","DEU","Germany",2022,"Import",5,7900.976
"H4","USA","26","United States","DEU","Germany",2023,"Export",6,100340.546
"H4","USA","26","United States","DEU","Germany",2023,"Import",5,4427.39
"H4","USA","26","United States","DEU","Germany",2024,"Export",6,127952.041
"H4","USA","26","United States","DEU","Germany",2024,"Import",5,1353.643
"H4","USA","26","United States","DEU","Germany",2025,"Export",6,268803.112
"H4","USA","26","United States","DEU","Germany",2025,"Import",5,1154.359
"H4","USA","26","United States","IND","India",2020,"Export",6,39912.707
"H4","USA","26","United States","IND","India",2020,"Import",5,8416.085
"H4","USA","26","United States","IND","India",2021,"Export",6,47982.081
"H4","USA","26","United States","IND","India",2021,"Import",5,5252.267
"H4","USA","26","United States","IND","India",2022,"Export",6,83607.041
"H4","USA","26","United States","IND","India",2022,"Import",5,4636.518
"H4","USA","26","United States","IND","India",2023,"Export",6,57436.461
"H4","USA","26","United States","IND","India",2023,"Import",5,15768.362
"H4","USA","26","United States","IND","India",2024,"Export",6,101859.637
"H4","USA","26","United States","IND","India",2024,"Import",5,1688.765
"H4","USA","26","United States","IND","India",2025,"Export",6,68377.51
"H4","USA","26","United States","IND","India",2025,"Import",5,4996.326
"H4","USA","26","United States","ISR","Israel",2020,"Export",6,175.46
"H4","USA","26","United States","ISR","Israel",2021,"Export",6,234.177
"H4","USA","26","United States","ISR","Israel",2022,"Export",6,308.874
"H4","USA","26","United States","ISR","Israel",2023,"Export",6,544.265
"H4","USA","26","United States","ISR","Israel",2024,"Export",6,450.973
"H4","USA","26","United States","ISR","Israel",2024,"Import",5,6.949
"H4","USA","26","United States","ISR","Israel",2025,"Export",6,304.926
"H4","USA","26","United States","ISR","Israel",2025,"Import",5,16.992
"H4","USA","26","United States","JPN","Japan",2020,"Export",6,469001.654
"H4","USA","26","United States","JPN","Japan",2020,"Import",5,44122.667
"H4","USA","26","United States","JPN","Japan",2021,"Export",6,559531.532
"H4","USA","26","United States","JPN","Japan",2021,"Import",5,49330.401
"H4","USA","26","United States","JPN","Japan",2022,"Export",6,529463.068
"H4","USA","26","United States","JPN","Japan",2022,"Import",5,67235.528
"H4","USA","26","United States","JPN","Japan",2023,"Export",6,397741.497
"H4","USA","26","United States","JPN","Japan",2023,"Import",5,72695.944
"H4","USA","26","United States","JPN","Japan",2024,"Export",6,334576.635
"H4","USA","26","United States","JPN","Japan",2024,"Import",5,69999.623
"H4","USA","26","United States","JPN","Japan",2025,"Export",6,500217.004
"H4","USA","26","United States","JPN","Japan",2025,"Import",5,74362.978
"H4","USA","26","United States","KOR","Korea, Rep.",2020,"Export",6,443664.227
"H4","USA","26","United States","KOR","Korea, Rep.",2020,"Import",5,1643.998
"H4","USA","26","United States","KOR","Korea, Rep.",2021,"Export",6,486834.271
"H4","USA","26","United States","KOR","Korea, Rep.",2021,"Import",5,3117.462
"H4","USA","26","United States","KOR","Korea, Rep.",2022,"Export",6,457263.785
"H4","USA","26","United States","KOR","Korea, Rep.",2023,"Export",6,362026.206
